observation_id,target,event_id,camera_id,set_idx,capture_block,image_path,corner_count,marker_ids,observed_faces,quality_tier,pnp_rmse_px,pnp_inlier_fraction,detection_method,standard_selected,standard_disposition,standard_reason,strict_selected,strict_disposition,strict_reason
cube:E0030:cam3,cube,30,3,5,A_placement,cam3/rgb_00030.jpg,16,"[0,1,4,5]","[""+Z"",""-X"",""-Y""]",nonplanar_multiface,1.4140138085963518,0.9375,default,True,selected,selected,True,selected,selected
board:E0031:cam2,board,31,2,5,A_placement,cam2/rgb_00031.jpg,54,"[0,1,2,3,4,5,6,10,11,12,13,14,15,16,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0031:cam2,cube,31,2,5,A_placement,cam2/rgb_00031.jpg,8,"[2,5]","[""+X"",""-Y""]",nonplanar_multiface,1.0825645261013204,1.0,default,True,selected,selected,True,selected,selected
board:E0032:cam2,board,32,2,5,A_placement,cam2/rgb_00032.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0032:cam2,cube,32,2,5,A_placement,cam2/rgb_00032.jpg,12,"[0,1,3]","[""+Y"",""+Z""]",nonplanar_multiface,1.663823324821234,1.0,default,True,selected,selected,True,selected,selected
board:E0033:cam2,board,33,2,5,A_placement,cam2/rgb_00033.jpg,56,"[0,1,2,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0033:cam2,cube,33,2,5,A_placement,cam2/rgb_00033.jpg,16,"[0,1,2,5]","[""+X"",""+Z"",""-Y""]",nonplanar_multiface,1.1508473667862722,1.0,default,True,selected,selected,True,selected,selected
board:E0034:cam2,board,34,2,5,A_placement,cam2/rgb_00034.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
board:E0035:cam2,board,35,2,5,A_placement,cam2/rgb_00035.jpg,58,"[0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0035:cam2,cube,35,2,5,A_placement,cam2/rgb_00035.jpg,12,"[0,1,3]","[""+Y"",""+Z""]",nonplanar_multiface,0.9727008933333217,1.0,default,True,selected,selected,True,selected,selected
board:E0036:cam0,board,36,0,6,A_placement,cam0/rgb_00036.jpg,37,"[5,8,9,12,15,16,17,18,19,22,23,24,25,26,27,28,29,32,33,34,35,36,37,38,39,42,43,44,47,48,49,52,53,54,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0036:cam0,cube,36,0,6,A_placement,cam0/rgb_00036.jpg,8,"[4,5]","[""-X"",""-Y""]",nonplanar_multiface,1.4252881269746827,1.0,default,True,selected,selected,True,selected,selected
board:E0036:cam1,board,36,1,6,A_placement,cam1/rgb_00036.jpg,24,"[0,3,10,13,14,15,16,20,21,22,23,24,25,26,27,30,31,32,33,40,41,42,52,55]",[],,,,,True,selected,selected,True,selected,selected
cube:E0036:cam1,cube,36,1,6,A_placement,cam1/rgb_00036.jpg,12,"[1,3,4]","[""+Y"",""+Z"",""-X""]",nonplanar_multiface,1.074350633319375,1.0,default,True,selected,selected,True,selected,selected
board:E0036:cam2,board,36,2,6,A_placement,cam2/rgb_00036.jpg,60,"[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]",[],,,,,True,selected,selected,True,selected,selected
cube:E0036:cam2,cube,36,2,6,A_placement,cam2/rgb_00036.jpg,12,"[0,1,4]","[""+Z"",""-X""]",nonplanar_multiface,0.8921798308906206,1.0,default,True,selected,selected,True,selected,selected
